"Table for Penrose Time Range: 01/03/2017 00:00 to 01/04/2017 00:00"
"Source",,,"AC Penrose WDR 10min average",,"AC Penrose WDR_RAW 10min average","AC Penrose WDR_RAW 1h average",,"AC Penrose WSP 10min average","AC Penrose WSP 1h average",,"AC Penrose WSP_RAW 10min average","AC Penrose WSP_RAW 1h average"
"Date","Time","AC Penrose WDR 10min average [°]","AC Penrose WDR 1h average [°]","AC Penrose WDR_RAW 10min average [°]","AC Penrose WDR_RAW 1h average [°]","AC Penrose WDR_RAW 24h average [°]","AC Penrose WSP 10min average [m/s]","AC Penrose WSP 1h average [m/s]","AC Penrose WSP 24h average [m/s]","AC Penrose WSP_RAW 10min average [m/s]","AC Penrose WSP_RAW 1h average [m/s]","AC Penrose WSP_RAW 24h average [m/s]"
30/03/2017,20:50,,,221,,,,,,1.7,,
30/03/2017,21:00,,,218,221,,,,,1.9,1.8,
30/03/2017,21:10,,,213,,,,,,1.1,,
30/03/2017,21:20,,,150,,,,,,1.4,,
30/03/2017,21:30,,,180,,,,,,0.8,,
30/03/2017,21:40,,,233,,,,,,1.2,,
30/03/2017,21:50,,,240,,,,,,1.8,,
30/03/2017,22:00,,,233,208,,,,,1.7,1.3,
30/03/2017,22:10,,,233,,,,,,1.5,,
30/03/2017,22:20,,,235,,,,,,1.4,,
30/03/2017,22:30,,,216,,,,,,1.3,,
30/03/2017,22:40,,,213,,,,,,1.6,,
30/03/2017,22:50,,,205,,,,,,1.6,,
30/03/2017,23:00,,,214,219,,,,,1.8,1.5,
30/03/2017,23:10,,,209,,,,,,2.0,,
30/03/2017,23:20,,,213,,,,,,2.1,,
30/03/2017,23:30,,,208,,,,,,2.0,,
30/03/2017,23:40,,,209,,,,,,2.2,,
30/03/2017,23:50,,,212,,,,,,2.2,,
30/03/2017,24:00,,,208,210,250,,,,2.0,2.1,2.3
31/03/2017,00:10,,,214,,,,,,2.0,,
31/03/2017,00:20,,,212,,,,,,1.8,,
31/03/2017,00:30,,,198,,,,,,0.9,,
31/03/2017,00:40,,,155,,,,,,1.1,,
31/03/2017,00:50,,,146,,,,,,1.8,,
31/03/2017,01:00,,,147,179,,,,,1.7,1.6,
31/03/2017,01:10,,,199,,,,,,1.6,,
31/03/2017,01:20,,,209,,,,,,2.1,,
31/03/2017,01:30,,,216,,,,,,2.1,,
31/03/2017,01:40,,,215,,,,,,2.1,,
31/03/2017,01:50,,,214,,,,,,1.4,,
31/03/2017,02:00,,,218,212,,,,,1.9,1.9,
31/03/2017,02:10,,,210,,,,,,2.0,,
31/03/2017,02:20,,,214,,,,,,1.8,,
31/03/2017,02:30,,,211,,,,,,2.0,,
31/03/2017,02:40,,,209,,,,,,2.1,,
31/03/2017,02:50,,,204,,,,,,1.7,,
31/03/2017,03:00,,,214,210,,,,,2.3,2.0,
31/03/2017,03:10,,,218,,,,,,1.7,,
31/03/2017,03:20,,,211,,,,,,1.6,,
31/03/2017,03:30,,,191,,,,,,0.8,,
31/03/2017,03:40,,,160,,,,,,1.0,,
31/03/2017,03:50,,,157,,,,,,0.9,,
31/03/2017,04:00,,,188,188,,,,,0.8,1.1,
31/03/2017,04:10,,,195,,,,,,1.0,,
31/03/2017,04:20,,,176,,,,,,0.7,,
31/03/2017,04:30,,,211,,,,,,1.1,,
31/03/2017,04:40,,,166,,,,,,1.2,,
31/03/2017,04:50,,,147,,,,,,1.2,,
31/03/2017,05:00,,,157,175,,,,,1.0,1.0,
31/03/2017,05:10,,,144,,,,,,1.5,,
31/03/2017,05:20,,,139,,,,,,1.5,,
31/03/2017,05:30,,,159,,,,,,1.2,,
31/03/2017,05:40,,,144,,,,,,1.3,,
31/03/2017,05:50,,,189,,,,,,0.6,,
31/03/2017,06:00,,,218,166,,,,,1.4,1.2,
31/03/2017,06:10,,,240,,,,,,1.6,,
31/03/2017,06:20,,,237,,,,,,1.1,,
31/03/2017,06:30,,,234,,,,,,1.5,,
31/03/2017,06:40,,,262,,,,,,1.4,,
31/03/2017,06:50,,,250,,,,,,1.2,,
31/03/2017,07:00,,,246,245,,,,,1.2,1.3,
31/03/2017,07:10,,,217,,,,,,1.0,,
31/03/2017,07:20,,,164,,,,,,0.4,,
31/03/2017,07:30,,,152,,,,,,0.5,,
31/03/2017,07:40,,,203,,,,,,0.6,,
31/03/2017,07:50,,,203,,,,,,0.7,,
31/03/2017,08:00,,,219,193,,,,,2.0,0.9,
31/03/2017,08:10,,,217,,,,,,2.1,,
31/03/2017,08:20,,,189,,,,,,1.2,,
31/03/2017,08:30,,,188,,,,,,1.4,,
31/03/2017,08:40,,,210,,,,,,2.0,,
31/03/2017,08:50,,,193,,,,,,1.2,,
31/03/2017,09:00,,,208,201,,,,,1.6,1.6,
31/03/2017,09:10,,,196,,,,,,1.4,,
31/03/2017,09:20,,,144,,,,,,1.8,,
31/03/2017,09:30,,,143,,,,,,1.9,,
31/03/2017,09:40,,,164,,,,,,1.3,,
31/03/2017,09:50,,,151,,,,,,1.4,,
31/03/2017,10:00,,,168,161,,,,,1.2,1.5,
31/03/2017,10:10,,,199,,,,,,1.5,,
31/03/2017,10:20,,,187,,,,,,2.0,,
31/03/2017,10:30,,,194,,,,,,2.2,,
31/03/2017,10:40,,,197,,,,,,2.0,,
31/03/2017,10:50,,,155,,,,,,1.9,,
31/03/2017,11:00,,,197,188,,,,,2.2,1.9,
31/03/2017,11:10,,,200,,,,,,2.2,,
31/03/2017,11:20,,,212,,,,,,1.9,,
31/03/2017,11:30,,,161,,,,,,1.6,,
31/03/2017,11:40,,,198,,,,,,1.8,,
31/03/2017,11:50,,,162,,,,,,1.6,,
31/03/2017,12:00,,,178,185,,,,,1.9,1.9,
31/03/2017,12:10,,,211,,,,,,2.6,,
31/03/2017,12:20,,,227,,,,,,4.0,,
31/03/2017,12:30,,,220,,,,,,3.5,,
31/03/2017,12:40,,,209,,,,,,2.5,,
31/03/2017,12:50,,,214,,,,,,2.4,,
31/03/2017,13:00,,,204,214,,,,,2.2,2.9,
31/03/2017,13:10,,,213,,,,,,2.4,,
31/03/2017,13:20,,,219,,,,,,3.1,,
31/03/2017,13:30,,,223,,,,,,3.6,,
31/03/2017,13:40,,,235,,,,,,3.3,,
31/03/2017,13:50,,,249,,,,,,3.0,,
31/03/2017,14:00,,,237,229,,,,,2.7,3.0,
31/03/2017,14:10,,,187,,,,,,1.7,,
31/03/2017,14:20,,,191,,,,,,0.9,,
31/03/2017,14:30,,,208,,,,,,2.0,,
31/03/2017,14:40,,,164,,,,,,1.7,,
31/03/2017,14:50,,,211,,,,,,2.3,,
31/03/2017,15:00,,,226,198,,,,,3.1,2.0,
31/03/2017,15:10,,,238,,,,,,3.9,,
31/03/2017,15:20,,,220,,,,,,3.6,,
31/03/2017,15:30,,,239,,,,,,3.3,,
31/03/2017,15:40,,,239,,,,,,3.7,,
31/03/2017,15:50,,,236,,,,,,3.7,,
31/03/2017,16:00,,,236,235,,,,,4.0,3.7,
31/03/2017,16:10,,,237,,,,,,3.8,,
31/03/2017,16:20,,,218,,,,,,3.8,,
31/03/2017,16:30,,,219,,,,,,3.6,,
31/03/2017,16:40,,,218,,,,,,3.1,,
31/03/2017,16:50,,,212,,,,,,2.5,,
31/03/2017,17:00,,,206,218,,,,,2.5,3.2,
31/03/2017,17:10,,,222,,,,,,2.4,,
31/03/2017,17:20,,,223,,,,,,3.4,,
31/03/2017,17:30,,,214,,,,,,2.6,,
31/03/2017,17:40,,,213,,,,,,2.7,,
31/03/2017,17:50,,,211,,,,,,2.5,,
31/03/2017,18:00,,,218,217,,,,,2.4,2.7,
31/03/2017,18:10,,,217,,,,,,2.7,,
31/03/2017,18:20,,,217,,,,,,2.2,,
31/03/2017,18:30,,,218,,,,,,2.2,,
31/03/2017,18:40,,,222,,,,,,2.1,,
31/03/2017,18:50,,,219,,,,,,2.1,,
31/03/2017,19:00,,,221,219,,,,,2.3,2.3,
31/03/2017,19:10,,,218,,,,,,2.4,,
31/03/2017,19:20,,,216,,,,,,2.9,,
31/03/2017,19:30,,,218,,,,,,2.8,,
31/03/2017,19:40,,,216,,,,,,2.5,,
31/03/2017,19:50,,,223,,,,,,2.6,,
31/03/2017,20:00,,,222,219,,,,,2.5,2.6,
31/03/2017,20:10,,,218,,,,,,2.1,,
31/03/2017,20:20,,,219,,,,,,2.0,,
31/03/2017,20:30,,,220,,,,,,2.0,,
31/03/2017,20:40,,,220,,,,,,1.7,,
31/03/2017,20:50,,,216,,,,,,1.7,,
31/03/2017,21:00,,,220,219,,,,,1.8,1.9,
31/03/2017,21:10,,,204,,,,,,0.9,,
31/03/2017,21:20,,,155,,,,,,1.1,,
31/03/2017,21:30,,,157,,,,,,1.0,,
31/03/2017,21:40,,,207,,,,,,1.3,,
31/03/2017,21:50,,,211,,,,,,1.9,,
31/03/2017,22:00,,,214,191,,,,,2.2,1.4,
31/03/2017,22:10,,,206,,,,,,1.9,,
31/03/2017,22:20,,,216,,,,,,2.2,,
31/03/2017,22:30,,,216,,,,,,2.1,,
31/03/2017,22:40,,,215,,,,,,2.0,,
31/03/2017,22:50,,,224,,,,,,1.9,,
31/03/2017,23:00,,,237,219,,,,,1.7,2.0,
31/03/2017,23:10,,,228,,,,,,1.8,,
31/03/2017,23:20,,,215,,,,,,1.4,,
31/03/2017,23:30,,,202,,,,,,1.3,,
31/03/2017,23:40,,,164,,,,,,1.1,,
31/03/2017,23:50,,,155,,,,,,1.0,,
31/03/2017,24:00,,,171,189,203,,,,0.8,1.2,1.9
