"Table for Takapuna Time Range: 01/08/2012 00:00 to 01/09/2012 00:00"
"Source",,,"AC Takapuna WDR 10min average",,"AC Takapuna WDR_RAW 10min average","AC Takapuna WDR_RAW 1h average",,"AC Takapuna WSP 10min average","AC Takapuna WSP 1h average",,"AC Takapuna WSP_RAW 10min average","AC Takapuna WSP_RAW 1h average"
"Date","Time","AC Takapuna WDR 10min average [°]","AC Takapuna WDR 1h average [°]","AC Takapuna WDR_RAW 10min average [°]","AC Takapuna WDR_RAW 1h average [°]","AC Takapuna WDR_RAW 24h average [°]","AC Takapuna WSP 10min average [m/s]","AC Takapuna WSP 1h average [m/s]","AC Takapuna WSP 24h average [m/s]","AC Takapuna WSP_RAW 10min average [m/s]","AC Takapuna WSP_RAW 1h average [m/s]","AC Takapuna WSP_RAW 24h average [m/s]"
27/08/2012,05:20,28,,28,,,1.9,,,1.9,,
27/08/2012,05:30,15,,15,,,1.8,,,1.8,,
27/08/2012,05:40,16,,16,,,1.3,,,1.3,,
27/08/2012,05:50,10,,10,,,1.5,,,1.5,,
27/08/2012,06:00,18,19,18,19,,1.9,1.7,,1.9,1.7,
27/08/2012,06:10,4,,4,,,1.8,,,1.8,,
27/08/2012,06:20,358,,358,,,1.7,,,1.7,,
27/08/2012,06:30,17,,17,,,2.0,,,2.0,,
27/08/2012,06:40,19,,19,,,2.2,,,2.2,,
27/08/2012,06:50,4,,4,,,2.1,,,2.1,,
27/08/2012,07:00,352,126,352,126,,1.1,1.8,,1.1,1.8,
27/08/2012,07:10,325,,325,,,0.8,,,0.8,,
27/08/2012,07:20,5,,5,,,1.1,,,1.1,,
27/08/2012,07:30,14,,14,,,1.2,,,1.2,,
27/08/2012,07:40,7,,7,,,1.0,,,1.0,,
27/08/2012,07:50,7,,7,,,1.1,,,1.1,,
27/08/2012,08:00,18,62,18,62,,1.5,1.1,,1.5,1.1,
27/08/2012,08:10,6,,6,,,1.7,,,1.7,,
27/08/2012,08:20,5,,5,,,2.0,,,2.0,,
27/08/2012,08:30,0,,0,,,1.7,,,1.7,,
27/08/2012,08:40,13,,13,,,1.7,,,1.7,,
27/08/2012,08:50,10,,10,,,2.2,,,2.2,,
27/08/2012,09:00,4,6,4,6,,1.8,1.8,,1.8,1.8,
27/08/2012,09:10,1,,1,,,1.5,,,1.5,,
27/08/2012,09:20,3,,3,,,1.8,,,1.8,,
27/08/2012,09:30,8,,8,,,1.8,,,1.8,,
27/08/2012,09:40,4,,4,,,1.7,,,1.7,,
27/08/2012,09:50,7,,7,,,1.3,,,1.3,,
27/08/2012,10:00,28,8,28,8,,1.6,1.6,,1.6,1.6,
27/08/2012,10:10,9,,9,,,1.3,,,1.3,,
27/08/2012,10:20,357,,357,,,1.4,,,1.4,,
27/08/2012,10:30,334,,334,,,0.9,,,0.9,,
27/08/2012,10:40,359,,359,,,1.5,,,1.5,,
27/08/2012,10:50,349,,349,,,1.1,,,1.1,,
27/08/2012,11:00,327,289,327,289,,1.6,1.3,,1.6,1.3,
27/08/2012,11:10,312,,312,,,2.0,,,2.0,,
27/08/2012,11:20,324,,324,,,1.8,,,1.8,,
27/08/2012,11:30,324,,324,,,1.5,,,1.5,,
27/08/2012,11:40,316,,316,,,2.1,,,2.1,,
27/08/2012,11:50,303,,303,,,3.1,,,3.1,,
27/08/2012,12:00,305,314,305,314,,3.0,2.2,,3.0,2.2,
27/08/2012,12:10,302,,302,,,3.8,,,3.8,,
27/08/2012,12:20,300,,300,,,3.3,,,3.3,,
27/08/2012,12:30,306,,306,,,2.9,,,2.9,,
27/08/2012,12:40,300,,300,,,3.5,,,3.5,,
27/08/2012,12:50,292,,292,,,3.9,,,3.9,,
27/08/2012,13:00,268,295,268,295,,4.1,3.6,,4.1,3.6,
27/08/2012,13:10,275,,275,,,4.7,,,4.7,,
27/08/2012,13:20,276,,276,,,4.8,,,4.8,,
27/08/2012,13:30,281,,281,,,4.8,,,4.8,,
27/08/2012,13:40,277,,277,,,4.2,,,4.2,,
27/08/2012,13:50,279,,279,,,4.0,,,4.0,,
27/08/2012,14:00,284,279,284,279,,4.1,4.4,,4.1,4.4,
27/08/2012,14:10,257,,257,,,4.5,,,4.5,,
27/08/2012,14:20,264,,264,,,3.9,,,3.9,,
27/08/2012,14:30,266,,266,,,3.7,,,3.7,,
27/08/2012,14:40,280,,280,,,4.3,,,4.3,,
27/08/2012,14:50,264,,264,,,3.9,,,3.9,,
27/08/2012,15:00,257,265,257,265,,3.8,4.0,,3.8,4.0,
27/08/2012,15:10,257,,257,,,4.1,,,4.1,,
27/08/2012,15:20,266,,266,,,4.4,,,4.4,,
27/08/2012,15:30,264,,264,,,4.5,,,4.5,,
27/08/2012,15:40,269,,269,,,3.8,,,3.8,,
27/08/2012,15:50,271,,271,,,4.6,,,4.6,,
27/08/2012,16:00,273,267,273,267,,4.3,4.3,,4.3,4.3,
27/08/2012,16:10,273,,273,,,4.1,,,4.1,,
27/08/2012,16:20,269,,269,,,3.3,,,3.3,,
27/08/2012,16:30,263,,263,,,2.7,,,2.7,,
27/08/2012,16:40,267,,267,,,3.2,,,3.2,,
27/08/2012,16:50,270,,270,,,3.3,,,3.3,,
27/08/2012,17:00,253,266,253,266,,2.8,3.3,,2.8,3.3,
27/08/2012,17:10,254,,254,,,3.0,,,3.0,,
27/08/2012,17:20,248,,248,,,2.5,,,2.5,,
27/08/2012,17:30,249,,249,,,2.9,,,2.9,,
27/08/2012,17:40,253,,253,,,2.3,,,2.3,,
27/08/2012,17:50,256,,256,,,2.0,,,2.0,,
27/08/2012,18:00,263,254,263,254,,1.5,2.4,,1.5,2.4,
27/08/2012,18:10,247,,247,,,1.0,,,1.0,,
27/08/2012,18:20,273,,273,,,0.6,,,0.6,,
27/08/2012,18:30,292,,292,,,0.6,,,0.6,,
27/08/2012,18:40,314,,314,,,0.5,,,0.5,,
27/08/2012,18:50,305,,305,,,0.8,,,0.8,,
27/08/2012,19:00,283,286,283,286,,1.0,0.8,,1.0,0.8,
27/08/2012,19:10,273,,273,,,0.6,,,0.6,,
27/08/2012,19:20,270,,270,,,0.7,,,0.7,,
27/08/2012,19:30,256,,256,,,0.7,,,0.7,,
27/08/2012,19:40,259,,259,,,0.7,,,0.7,,
27/08/2012,19:50,267,,267,,,0.9,,,0.9,,
27/08/2012,20:00,239,261,239,261,,0.6,0.7,,0.6,0.7,
27/08/2012,20:10,243,,243,,,0.2,,,0.2,,
27/08/2012,20:20,244,,244,,,0.2,,,0.2,,
27/08/2012,20:30,257,,257,,,0.6,,,0.6,,
27/08/2012,20:40,265,,265,,,0.4,,,0.4,,
27/08/2012,20:50,223,,223,,,0.4,,,0.4,,
27/08/2012,21:00,249,247,249,247,,0.2,0.3,,0.2,0.3,
27/08/2012,21:10,264,,264,,,0.2,,,0.2,,
27/08/2012,21:20,315,,315,,,0.5,,,0.5,,
27/08/2012,21:30,312,,312,,,0.6,,,0.6,,
27/08/2012,21:40,275,,275,,,0.3,,,0.3,,
27/08/2012,21:50,282,,282,,,0.4,,,0.4,,
27/08/2012,22:00,332,297,332,297,,0.4,0.4,,0.4,0.4,
27/08/2012,22:10,332,,332,,,0.4,,,0.4,,
27/08/2012,22:20,330,,330,,,0.4,,,0.4,,
27/08/2012,22:30,249,,249,,,0.7,,,0.7,,
27/08/2012,22:40,259,,259,,,0.9,,,0.9,,
27/08/2012,22:50,270,,270,,,0.7,,,0.7,,
27/08/2012,23:00,272,285,272,285,,0.2,0.5,,0.2,0.5,
27/08/2012,23:10,289,,289,,,0.4,,,0.4,,
27/08/2012,23:20,325,,325,,,0.2,,,0.2,,
27/08/2012,23:30,315,,315,,,0.8,,,0.8,,
27/08/2012,23:40,324,,324,,,1.0,,,1.0,,
27/08/2012,23:50,300,,300,,,1.0,,,1.0,,
27/08/2012,24:00,298,309,298,309,176,0.5,0.7,1.9,0.5,0.7,1.9
28/08/2012,00:10,272,,272,,,0.5,,,0.5,,
28/08/2012,00:20,267,,267,,,0.4,,,0.4,,
28/08/2012,00:30,256,,256,,,0.5,,,0.5,,
28/08/2012,00:40,258,,258,,,0.4,,,0.4,,
28/08/2012,00:50,293,,293,,,0.5,,,0.5,,
28/08/2012,01:00,297,274,297,274,,0.4,0.4,,0.4,0.4,
28/08/2012,01:10,314,,314,,,0.7,,,0.7,,
28/08/2012,01:20,289,,289,,,0.8,,,0.8,,
28/08/2012,01:30,304,,304,,,0.6,,,0.6,,
28/08/2012,01:40,278,,278,,,0.6,,,0.6,,
28/08/2012,01:50,268,,268,,,0.7,,,0.7,,
28/08/2012,02:00,273,288,273,288,,0.5,0.6,,0.5,0.6,
28/08/2012,02:10,278,,278,,,0.6,,,0.6,,
28/08/2012,02:20,282,,282,,,0.5,,,0.5,,
28/08/2012,02:30,284,,284,,,0.3,,,0.3,,
28/08/2012,02:40,290,,290,,,0.7,,,0.7,,
28/08/2012,02:50,293,,293,,,0.5,,,0.5,,
28/08/2012,03:00,299,287,299,287,,0.4,0.5,,0.4,0.5,
28/08/2012,03:10,301,,301,,,0.2,,,0.2,,
28/08/2012,03:20,301,,301,,,0.4,,,0.4,,
28/08/2012,03:30,318,,318,,,0.9,,,0.9,,
28/08/2012,03:40,301,,301,,,0.7,,,0.7,,
28/08/2012,03:50,267,,267,,,0.5,,,0.5,,
28/08/2012,04:00,259,291,259,291,,0.8,0.6,,0.8,0.6,
28/08/2012,04:10,265,,265,,,1.0,,,1.0,,
28/08/2012,04:20,252,,252,,,1.0,,,1.0,,
28/08/2012,04:30,260,,260,,,1.2,,,1.2,,
28/08/2012,04:40,265,,265,,,1.1,,,1.1,,
28/08/2012,04:50,269,,269,,,1.3,,,1.3,,
28/08/2012,05:00,267,263,267,263,,1.2,1.1,,1.2,1.1,
28/08/2012,05:10,272,,272,,,1.2,,,1.2,,
28/08/2012,05:20,266,,266,,,0.7,,,0.7,,
28/08/2012,05:30,261,,261,,,0.5,,,0.5,,
28/08/2012,05:40,260,,260,,,0.4,,,0.4,,
28/08/2012,05:50,282,,282,,,0.5,,,0.5,,
28/08/2012,06:00,293,272,293,272,,0.4,0.6,,0.4,0.6,
28/08/2012,06:10,293,,293,,,0.3,,,0.3,,
28/08/2012,06:20,293,,293,,,0.2,,,0.2,,
28/08/2012,06:30,288,,288,,,0.9,,,0.9,,
28/08/2012,06:40,287,,287,,,1.7,,,1.7,,
28/08/2012,06:50,278,,278,,,1.6,,,1.6,,
28/08/2012,07:00,271,285,271,285,,1.7,1.1,,1.7,1.1,
28/08/2012,07:10,261,,261,,,1.5,,,1.5,,
28/08/2012,07:20,250,,250,,,1.4,,,1.4,,
28/08/2012,07:30,259,,259,,,1.7,,,1.7,,
28/08/2012,07:40,250,,250,,,1.3,,,1.3,,
28/08/2012,07:50,253,,253,,,1.5,,,1.5,,
28/08/2012,08:00,251,254,251,254,,1.5,1.5,,1.5,1.5,
28/08/2012,08:10,256,,256,,,1.6,,,1.6,,
28/08/2012,08:20,250,,250,,,1.7,,,1.7,,
28/08/2012,08:30,252,,252,,,1.9,,,1.9,,
28/08/2012,08:40,237,,237,,,2.0,,,2.0,,
28/08/2012,08:50,236,,236,,,2.0,,,2.0,,
28/08/2012,09:00,240,245,240,245,,2.1,1.9,,2.1,1.9,
28/08/2012,09:10,242,,242,,,2.1,,,2.1,,
28/08/2012,09:20,235,,235,,,2.0,,,2.0,,
28/08/2012,09:30,240,,240,,,2.1,,,2.1,,
28/08/2012,09:40,241,,241,,,2.1,,,2.1,,
28/08/2012,09:50,238,,238,,,2.6,,,2.6,,
28/08/2012,10:00,244,240,244,240,,3.4,2.4,,3.4,2.4,
28/08/2012,10:10,231,,231,,,2.8,,,2.8,,
28/08/2012,10:20,227,,227,,,3.0,,,3.0,,
28/08/2012,10:30,220,,220,,,2.5,,,2.5,,
28/08/2012,10:40,230,,230,,,2.7,,,2.7,,
28/08/2012,10:50,202,,202,,,4.1,,,4.1,,
28/08/2012,11:00,204,219,204,219,,2.9,3.0,,2.9,3.0,
28/08/2012,11:10,247,,247,,,3.1,,,3.1,,
28/08/2012,11:20,250,,250,,,3.1,,,3.1,,
28/08/2012,11:30,227,,227,,,2.3,,,2.3,,
28/08/2012,11:40,240,,240,,,2.8,,,2.8,,
28/08/2012,11:50,246,,246,,,3.2,,,3.2,,
28/08/2012,12:00,240,242,240,242,,3.3,3.0,,3.3,3.0,
28/08/2012,12:10,261,,261,,,4.1,,,4.1,,
28/08/2012,12:20,257,,257,,,4.2,,,4.2,,
28/08/2012,12:30,245,,245,,,3.2,,,3.2,,
28/08/2012,12:40,246,,246,,,2.8,,,2.8,,
28/08/2012,12:50,237,,237,,,3.6,,,3.6,,
28/08/2012,13:00,218,244,218,244,,3.4,3.6,,3.4,3.6,
28/08/2012,13:10,227,,227,,,2.9,,,2.9,,
28/08/2012,13:20,229,,229,,,3.2,,,3.2,,
28/08/2012,13:30,199,,199,,,3.9,,,3.9,,
28/08/2012,13:40,189,,189,,,4.3,,,4.3,,
28/08/2012,13:50,196,,196,,,4.4,,,4.4,,
28/08/2012,14:00,206,207,206,207,,4.1,3.8,,4.1,3.8,
28/08/2012,14:10,202,,202,,,3.6,,,3.6,,
28/08/2012,14:20,209,,209,,,4.2,,,4.2,,
28/08/2012,14:30,200,,200,,,4.4,,,4.4,,
28/08/2012,14:40,204,,204,,,3.9,,,3.9,,
28/08/2012,14:50,201,,201,,,4.7,,,4.7,,
28/08/2012,15:00,201,203,201,203,,3.8,4.1,,3.8,4.1,
28/08/2012,15:10,205,,205,,,3.8,,,3.8,,
28/08/2012,15:20,226,,226,,,3.9,,,3.9,,
28/08/2012,15:30,213,,213,,,4.0,,,4.0,,
28/08/2012,15:40,214,,214,,,2.9,,,2.9,,
28/08/2012,15:50,212,,212,,,2.7,,,2.7,,
28/08/2012,16:00,200,212,200,212,,3.9,3.5,,3.9,3.5,
28/08/2012,16:10,198,,198,,,3.3,,,3.3,,
28/08/2012,16:20,209,,209,,,3.1,,,3.1,,
28/08/2012,16:30,216,,216,,,3.0,,,3.0,,
28/08/2012,16:40,198,,198,,,3.7,,,3.7,,
28/08/2012,16:50,194,,194,,,3.7,,,3.7,,
28/08/2012,17:00,183,199,183,199,,3.4,3.4,,3.4,3.4,
28/08/2012,17:10,197,,197,,,3.1,,,3.1,,
28/08/2012,17:20,191,,191,,,2.6,,,2.6,,
28/08/2012,17:30,188,,188,,,3.8,,,3.8,,
28/08/2012,17:40,204,,204,,,3.0,,,3.0,,
28/08/2012,17:50,206,,206,,,2.0,,,2.0,,
28/08/2012,18:00,201,198,201,198,,2.1,2.8,,2.1,2.8,
28/08/2012,18:10,206,,206,,,2.3,,,2.3,,
28/08/2012,18:20,208,,208,,,2.4,,,2.4,,
28/08/2012,18:30,221,,221,,,2.2,,,2.2,,
28/08/2012,18:40,208,,208,,,1.6,,,1.6,,
28/08/2012,18:50,192,,192,,,1.2,,,1.2,,
28/08/2012,19:00,199,206,199,206,,0.9,1.8,,0.9,1.8,
28/08/2012,19:10,212,,212,,,0.9,,,0.9,,
28/08/2012,19:20,216,,216,,,1.1,,,1.1,,
28/08/2012,19:30,203,,203,,,1.1,,,1.1,,
28/08/2012,19:40,182,,182,,,1.3,,,1.3,,
28/08/2012,19:50,150,,150,,,0.6,,,0.6,,
28/08/2012,20:00,203,194,203,194,,0.9,1.0,,0.9,1.0,
28/08/2012,20:10,213,,213,,,1.3,,,1.3,,
28/08/2012,20:20,204,,204,,,0.9,,,0.9,,
28/08/2012,20:30,177,,177,,,1.0,,,1.0,,
28/08/2012,20:40,193,,193,,,0.4,,,0.4,,
28/08/2012,20:50,242,,242,,,1.3,,,1.3,,
28/08/2012,21:00,279,218,279,218,,0.7,0.9,,0.7,0.9,
28/08/2012,21:10,319,,319,,,0.1,,,0.1,,
28/08/2012,21:20,202,,202,,,0.5,,,0.5,,
28/08/2012,21:30,151,,151,,,0.7,,,0.7,,
28/08/2012,21:40,190,,190,,,0.6,,,0.6,,
28/08/2012,21:50,241,,241,,,0.2,,,0.2,,
28/08/2012,22:00,263,228,263,228,,0.5,0.4,,0.5,0.4,
28/08/2012,22:10,261,,261,,,0.7,,,0.7,,
28/08/2012,22:20,246,,246,,,0.4,,,0.4,,
28/08/2012,22:30,269,,269,,,1.1,,,1.1,,
28/08/2012,22:40,268,,268,,,1.3,,,1.3,,
28/08/2012,22:50,19,,19,,,0.5,,,0.5,,
28/08/2012,23:00,288,225,288,225,,0.9,0.8,,0.9,0.8,
28/08/2012,23:10,289,,289,,,0.4,,,0.4,,
28/08/2012,23:20,262,,262,,,0.1,,,0.1,,
28/08/2012,23:30,251,,251,,,0.5,,,0.5,,
28/08/2012,23:40,254,,254,,,0.2,,,0.2,,
28/08/2012,23:50,303,,303,,,0.3,,,0.3,,
28/08/2012,24:00,260,270,260,270,240,0.6,0.4,1.8,0.6,0.4,1.8
29/08/2012,00:10,259,,259,,,0.7,,,0.7,,
29/08/2012,00:20,243,,243,,,1.2,,,1.2,,
29/08/2012,00:30,283,,283,,,0.3,,,0.3,,
29/08/2012,00:40,298,,298,,,0.4,,,0.4,,
29/08/2012,00:50,269,,269,,,0.7,,,0.7,,
29/08/2012,01:00,275,271,275,271,,0.2,0.6,,0.2,0.6,
29/08/2012,01:10,270,,270,,,0.3,,,0.3,,
29/08/2012,01:20,259,,259,,,0.9,,,0.9,,
29/08/2012,01:30,285,,285,,,1.4,,,1.4,,
29/08/2012,01:40,318,,318,,,1.5,,,1.5,,
29/08/2012,01:50,308,,308,,,0.3,,,0.3,,
29/08/2012,02:00,182,271,182,271,,0.6,0.8,,0.6,0.8,
29/08/2012,02:10,190,,190,,,0.6,,,0.6,,
29/08/2012,02:20,259,,259,,,0.4,,,0.4,,
29/08/2012,02:30,254,,254,,,0.3,,,0.3,,
29/08/2012,02:40,301,,301,,,1.2,,,1.2,,
29/08/2012,02:50,308,,308,,,1.0,,,1.0,,
29/08/2012,03:00,273,264,273,264,,0.5,0.7,,0.5,0.7,
29/08/2012,03:10,302,,302,,,1.1,,,1.1,,
29/08/2012,03:20,310,,310,,,0.5,,,0.5,,
29/08/2012,03:30,286,,286,,,0.8,,,0.8,,
29/08/2012,03:40,289,,289,,,0.9,,,0.9,,
29/08/2012,03:50,305,,305,,,0.7,,,0.7,,
29/08/2012,04:00,265,293,265,293,,0.6,0.8,,0.6,0.8,
29/08/2012,04:10,298,,298,,,0.9,,,0.9,,
29/08/2012,04:20,258,,258,,,0.6,,,0.6,,
29/08/2012,04:30,238,,238,,,0.5,,,0.5,,
29/08/2012,04:40,282,,282,,,0.7,,,0.7,,
29/08/2012,04:50,278,,278,,,0.5,,,0.5,,
29/08/2012,05:00,287,274,287,274,,0.9,0.7,,0.9,0.7,
29/08/2012,05:10,289,,289,,,0.9,,,0.9,,
29/08/2012,05:20,269,,269,,,0.6,,,0.6,,
29/08/2012,05:30,271,,271,,,0.5,,,0.5,,
29/08/2012,05:40,274,,274,,,0.6,,,0.6,,
29/08/2012,05:50,281,,281,,,0.7,,,0.7,,
29/08/2012,06:00,293,280,293,280,,0.6,0.7,,0.6,0.7,
29/08/2012,06:10,281,,281,,,0.8,,,0.8,,
29/08/2012,06:20,273,,273,,,0.6,,,0.6,,
29/08/2012,06:30,291,,291,,,0.9,,,0.9,,
29/08/2012,06:40,287,,287,,,1.1,,,1.1,,
29/08/2012,06:50,282,,282,,,1.1,,,1.1,,
29/08/2012,07:00,280,282,280,282,,1.0,0.9,,1.0,0.9,
29/08/2012,07:10,281,,281,,,1.3,,,1.3,,
29/08/2012,07:20,300,,300,,,1.4,,,1.4,,
29/08/2012,07:30,224,,224,,,0.5,,,0.5,,
29/08/2012,07:40,245,,245,,,0.5,,,0.5,,
29/08/2012,07:50,319,,319,,,0.7,,,0.7,,
29/08/2012,08:00,172,257,172,257,,0.6,0.8,,0.6,0.8,
29/08/2012,08:10,162,,162,,,0.6,,,0.6,,
29/08/2012,08:20,145,,145,,,1.4,,,1.4,,
29/08/2012,08:30,136,,136,,,1.3,,,1.3,,
29/08/2012,08:40,135,,135,,,1.0,,,1.0,,
29/08/2012,08:50,146,,146,,,1.5,,,1.5,,
29/08/2012,09:00,111,139,111,139,,2.4,1.3,,2.4,1.3,
29/08/2012,09:10,112,,112,,,2.9,,,2.9,,
29/08/2012,09:20,131,,131,,,2.6,,,2.6,,
29/08/2012,09:30,118,,118,,,2.7,,,2.7,,
29/08/2012,09:40,101,,101,,,3.1,,,3.1,,
29/08/2012,09:50,118,,118,,,3.1,,,3.1,,
29/08/2012,10:00,121,117,121,117,,3.0,2.9,,3.0,2.9,
29/08/2012,10:10,121,,121,,,2.9,,,2.9,,
29/08/2012,10:20,121,,121,,,3.4,,,3.4,,
29/08/2012,10:30,103,,103,,,3.6,,,3.6,,
29/08/2012,10:40,102,,102,,,4.0,,,4.0,,
29/08/2012,10:50,104,,104,,,4.1,,,4.1,,
29/08/2012,11:00,110,110,110,110,,4.3,3.7,,4.3,3.7,
29/08/2012,11:10,112,,112,,,4.2,,,4.2,,
29/08/2012,11:20,110,,110,,,3.7,,,3.7,,
29/08/2012,11:30,110,,110,,,3.1,,,3.1,,
29/08/2012,11:40,101,,101,,,3.4,,,3.4,,
29/08/2012,11:50,108,,108,,,3.5,,,3.5,,
29/08/2012,12:00,108,108,108,108,,3.1,3.5,,3.1,3.5,
29/08/2012,12:10,110,,110,,,3.9,,,3.9,,
29/08/2012,12:20,106,,106,,,3.2,,,3.2,,
29/08/2012,12:30,109,,109,,,3.7,,,3.7,,
29/08/2012,12:40,113,,113,,,3.8,,,3.8,,
29/08/2012,12:50,104,,104,,,3.4,,,3.4,,
29/08/2012,13:00,109,108,109,108,,3.5,3.6,,3.5,3.6,
29/08/2012,13:10,96,,96,,,3.5,,,3.5,,
29/08/2012,13:20,90,,90,,,3.5,,,3.5,,
29/08/2012,13:30,81,,81,,,3.9,,,3.9,,
29/08/2012,13:40,84,,84,,,4.2,,,4.2,,
29/08/2012,13:50,77,,77,,,4.8,,,4.8,,
29/08/2012,14:00,76,84,76,84,,4.5,4.1,,4.5,4.1,
29/08/2012,14:10,78,,78,,,3.8,,,3.8,,
29/08/2012,14:20,82,,82,,,4.1,,,4.1,,
29/08/2012,14:30,80,,80,,,4.4,,,4.4,,
29/08/2012,14:40,76,,76,,,4.2,,,4.2,,
29/08/2012,14:50,76,,76,,,4.6,,,4.6,,
29/08/2012,15:00,81,79,81,79,,4.6,4.3,,4.6,4.3,
29/08/2012,15:10,75,,75,,,4.9,,,4.9,,
29/08/2012,15:20,79,,79,,,4.4,,,4.4,,
29/08/2012,15:30,75,,75,,,4.4,,,4.4,,
29/08/2012,15:40,75,,75,,,4.4,,,4.4,,
29/08/2012,15:50,79,,79,,,4.0,,,4.0,,
29/08/2012,16:00,76,76,76,76,,4.6,4.5,,4.6,4.5,
29/08/2012,16:10,80,,80,,,4.7,,,4.7,,
29/08/2012,16:20,79,,79,,,4.7,,,4.7,,
29/08/2012,16:30,78,,78,,,4.6,,,4.6,,
29/08/2012,16:40,78,,78,,,4.1,,,4.1,,
29/08/2012,16:50,79,,79,,,4.4,,,4.4,,
29/08/2012,17:00,86,80,86,80,,3.5,4.3,,3.5,4.3,
29/08/2012,17:10,83,,83,,,3.5,,,3.5,,
29/08/2012,17:20,81,,81,,,3.7,,,3.7,,
29/08/2012,17:30,91,,91,,,3.1,,,3.1,,
29/08/2012,17:40,93,,93,,,3.7,,,3.7,,
29/08/2012,17:50,84,,84,,,3.1,,,3.1,,
29/08/2012,18:00,96,88,96,88,,2.9,3.3,,2.9,3.3,
29/08/2012,18:10,93,,93,,,3.4,,,3.4,,
29/08/2012,18:20,97,,97,,,3.6,,,3.6,,
29/08/2012,18:30,94,,94,,,3.0,,,3.0,,
29/08/2012,18:40,97,,97,,,3.4,,,3.4,,
29/08/2012,18:50,96,,96,,,2.8,,,2.8,,
29/08/2012,19:00,98,96,98,96,,3.1,3.2,,3.1,3.2,
29/08/2012,19:10,100,,100,,,3.1,,,3.1,,
29/08/2012,19:20,102,,102,,,3.4,,,3.4,,
29/08/2012,19:30,100,,100,,,3.2,,,3.2,,
29/08/2012,19:40,104,,104,,,3.7,,,3.7,,
29/08/2012,19:50,105,,105,,,4.0,,,4.0,,
29/08/2012,20:00,105,103,105,103,,4.0,3.6,,4.0,3.6,
29/08/2012,20:10,106,,106,,,4.1,,,4.1,,
29/08/2012,20:20,103,,103,,,4.3,,,4.3,,
29/08/2012,20:30,103,,103,,,4.1,,,4.1,,
29/08/2012,20:40,105,,105,,,4.2,,,4.2,,
29/08/2012,20:50,103,,103,,,3.4,,,3.4,,
29/08/2012,21:00,103,104,103,104,,3.7,4.0,,3.7,4.0,
29/08/2012,21:10,105,,105,,,3.6,,,3.6,,
29/08/2012,21:20,104,,104,,,3.9,,,3.9,,
29/08/2012,21:30,105,,105,,,3.5,,,3.5,,
29/08/2012,21:40,103,,103,,,3.9,,,3.9,,
29/08/2012,21:50,109,,109,,,3.5,,,3.5,,
29/08/2012,22:00,105,105,105,105,,3.8,3.7,,3.8,3.7,
29/08/2012,22:10,106,,106,,,3.5,,,3.5,,
29/08/2012,22:20,103,,103,,,3.6,,,3.6,,
29/08/2012,22:30,106,,106,,,4.5,,,4.5,,
29/08/2012,22:40,105,,105,,,4.5,,,4.5,,
29/08/2012,22:50,105,,105,,,4.2,,,4.2,,
29/08/2012,23:00,108,105,108,105,,4.0,4.0,,4.0,4.0,
29/08/2012,23:10,106,,106,,,3.8,,,3.8,,
29/08/2012,23:20,110,,110,,,3.8,,,3.8,,
29/08/2012,23:30,139,,139,,,2.4,,,2.4,,
29/08/2012,23:40,142,,142,,,2.2,,,2.2,,
29/08/2012,23:50,146,,146,,,2.5,,,2.5,,
29/08/2012,24:00,144,131,144,131,159,2.5,2.9,2.6,2.5,2.9,2.6
30/08/2012,00:10,135,,135,,,2.6,,,2.6,,
30/08/2012,00:20,138,,138,,,2.6,,,2.6,,
30/08/2012,00:30,130,,130,,,2.1,,,2.1,,
30/08/2012,00:40,108,,108,,,4.0,,,4.0,,
30/08/2012,00:50,102,,102,,,5.7,,,5.7,,
30/08/2012,01:00,99,119,99,119,,5.0,3.7,,5.0,3.7,
30/08/2012,01:10,99,,99,,,4.6,,,4.6,,
30/08/2012,01:20,101,,101,,,4.4,,,4.4,,
30/08/2012,01:30,102,,102,,,4.4,,,4.4,,
30/08/2012,01:40,104,,104,,,4.4,,,4.4,,
30/08/2012,01:50,105,,105,,,4.1,,,4.1,,
30/08/2012,02:00,102,102,102,102,,5.1,4.5,,5.1,4.5,
30/08/2012,02:10,104,,104,,,5.5,,,5.5,,
30/08/2012,02:20,122,,122,,,3.9,,,3.9,,
30/08/2012,02:30,142,,142,,,3.0,,,3.0,,
30/08/2012,02:40,141,,141,,,2.8,,,2.8,,
30/08/2012,02:50,135,,135,,,2.8,,,2.8,,
30/08/2012,03:00,137,130,137,130,,3.3,3.5,,3.3,3.5,
30/08/2012,03:10,135,,135,,,2.6,,,2.6,,
30/08/2012,03:20,127,,127,,,2.8,,,2.8,,
30/08/2012,03:30,132,,132,,,2.3,,,2.3,,
30/08/2012,03:40,134,,134,,,2.5,,,2.5,,
30/08/2012,03:50,142,,142,,,3.0,,,3.0,,
30/08/2012,04:00,144,136,144,136,,2.9,2.7,,2.9,2.7,
30/08/2012,04:10,135,,135,,,2.5,,,2.5,,
30/08/2012,04:20,140,,140,,,2.9,,,2.9,,
30/08/2012,04:30,141,,141,,,3.2,,,3.2,,
30/08/2012,04:40,141,,141,,,3.6,,,3.6,,
30/08/2012,04:50,141,,141,,,3.3,,,3.3,,
30/08/2012,05:00,136,139,136,139,,3.7,3.2,,3.7,3.2,
30/08/2012,05:10,136,,136,,,3.5,,,3.5,,
