"Table for Glen Eden Time Range: 01/01/2017 00:00 to 01/02/2017 00:00"
"Source",,,"AC Glen Eden WDR 10min average",,"AC Glen Eden WDR_RAW 10min average","AC Glen Eden WDR_RAW 1h average",,"AC Glen Eden WSP 10min average","AC Glen Eden WSP 1h average",,"AC Glen Eden WSP_RAW 10min average","AC Glen Eden WSP_RAW 1h average"
"Date","Time","AC Glen Eden WDR 10min average [°]","AC Glen Eden WDR 1h average [°]","AC Glen Eden WDR_RAW 10min average [°]","AC Glen Eden WDR_RAW 1h average [°]","AC Glen Eden WDR_RAW 24h average [°]","AC Glen Eden WSP 10min average [m/s]","AC Glen Eden WSP 1h average [m/s]","AC Glen Eden WSP 24h average [m/s]","AC Glen Eden WSP_RAW 10min average [m/s]","AC Glen Eden WSP_RAW 1h average [m/s]","AC Glen Eden WSP_RAW 24h average [m/s]"
04/01/2017,12:50,,,214,,,,,,3.9,,
04/01/2017,13:00,,,226,233,,,,,4.1,4.4,
04/01/2017,13:10,,,227,,,,,,3.6,,
04/01/2017,13:20,,,217,,,,,,3.9,,
04/01/2017,13:30,,,219,,,,,,4.2,,
04/01/2017,13:40,,,215,,,,,,3.7,,
04/01/2017,13:50,,,225,,,,,,4.5,,
04/01/2017,14:00,,,218,220,,,,,4.3,4.0,
04/01/2017,14:10,,,221,,,,,,4.7,,
04/01/2017,14:20,,,225,,,,,,4.3,,
04/01/2017,14:30,,,220,,,,,,3.8,,
04/01/2017,14:40,,,209,,,,,,3.7,,
04/01/2017,14:50,,,223,,,,,,4.4,,
04/01/2017,15:00,,,214,219,,,,,3.4,4.0,
04/01/2017,15:10,,,214,,,,,,4.3,,
04/01/2017,15:20,,,216,,,,,,3.6,,
04/01/2017,15:30,,,203,,,,,,4.5,,
04/01/2017,15:40,,,232,,,,,,4.4,,
04/01/2017,15:50,,,228,,,,,,4.8,,
04/01/2017,16:00,,,216,218,,,,,4.9,4.4,
04/01/2017,16:10,,,244,,,,,,4.4,,
04/01/2017,16:20,,,230,,,,,,3.6,,
04/01/2017,16:30,,,217,,,,,,3.7,,
04/01/2017,16:40,,,223,,,,,,3.4,,
04/01/2017,16:50,,,219,,,,,,3.2,,
04/01/2017,17:00,,,232,228,,,,,3.0,3.6,
04/01/2017,17:10,,,238,,,,,,3.3,,
04/01/2017,17:20,,,240,,,,,,3.1,,
04/01/2017,17:30,,,226,,,,,,3.5,,
04/01/2017,17:40,,,227,,,,,,3.3,,
04/01/2017,17:50,,,229,,,,,,3.9,,
04/01/2017,18:00,,,228,231,,,,,3.2,3.4,
04/01/2017,18:10,,,252,,,,,,3.1,,
04/01/2017,18:20,,,234,,,,,,4.4,,
04/01/2017,18:30,,,231,,,,,,3.5,,
04/01/2017,18:40,,,245,,,,,,2.8,,
04/01/2017,18:50,,,222,,,,,,3.3,,
04/01/2017,19:00,,,231,236,,,,,3.3,3.4,
04/01/2017,19:10,,,233,,,,,,3.7,,
04/01/2017,19:20,,,242,,,,,,3.1,,
04/01/2017,19:30,,,238,,,,,,3.2,,
04/01/2017,19:40,,,237,,,,,,2.7,,
04/01/2017,19:50,,,252,,,,,,2.9,,
04/01/2017,20:00,,,243,241,,,,,2.7,3.1,
04/01/2017,20:10,,,235,,,,,,2.1,,
04/01/2017,20:20,,,239,,,,,,2.6,,
04/01/2017,20:30,,,243,,,,,,2.2,,
04/01/2017,20:40,,,229,,,,,,2.7,,
04/01/2017,20:50,,,235,,,,,,3.6,,
04/01/2017,21:00,,,237,236,,,,,3.1,2.7,
04/01/2017,21:10,,,230,,,,,,2.2,,
04/01/2017,21:20,,,227,,,,,,2.8,,
04/01/2017,21:30,,,229,,,,,,2.4,,
04/01/2017,21:40,,,227,,,,,,2.5,,
04/01/2017,21:50,,,236,,,,,,2.9,,
04/01/2017,22:00,,,242,232,,,,,2.8,2.6,
04/01/2017,22:10,,,219,,,,,,2.7,,
04/01/2017,22:20,,,238,,,,,,2.4,,
04/01/2017,22:30,,,225,,,,,,3.9,,
04/01/2017,22:40,,,239,,,,,,3.6,,
04/01/2017,22:50,,,219,,,,,,3.6,,
04/01/2017,23:00,,,221,227,,,,,3.2,3.3,
04/01/2017,23:10,,,234,,,,,,3.0,,
04/01/2017,23:20,,,237,,,,,,2.8,,
04/01/2017,23:30,,,217,,,,,,2.0,,
04/01/2017,23:40,,,194,,,,,,2.7,,
04/01/2017,23:50,,,216,,,,,,2.9,,
04/01/2017,24:00,,,229,221,244,,,,3.6,2.8,3.0
05/01/2017,00:10,,,220,,,,,,2.5,,
05/01/2017,00:20,,,227,,,,,,2.9,,
05/01/2017,00:30,,,217,,,,,,3.1,,
05/01/2017,00:40,,,211,,,,,,2.9,,
05/01/2017,00:50,,,209,,,,,,3.5,,
05/01/2017,01:00,,,226,218,,,,,3.6,3.1,
05/01/2017,01:10,,,221,,,,,,2.9,,
05/01/2017,01:20,,,201,,,,,,3.5,,
05/01/2017,01:30,,,201,,,,,,3.8,,
05/01/2017,01:40,,,195,,,,,,3.6,,
05/01/2017,01:50,,,210,,,,,,3.3,,
05/01/2017,02:00,,,201,205,,,,,4.0,3.5,
05/01/2017,02:10,,,192,,,,,,3.8,,
05/01/2017,02:20,,,207,,,,,,2.1,,
05/01/2017,02:30,,,220,,,,,,2.7,,
05/01/2017,02:40,,,201,,,,,,4.6,,
05/01/2017,02:50,,,205,,,,,,3.7,,
05/01/2017,03:00,,,199,204,,,,,3.9,3.5,
05/01/2017,03:10,,,218,,,,,,3.6,,
05/01/2017,03:20,,,232,,,,,,2.7,,
05/01/2017,03:30,,,221,,,,,,3.0,,
05/01/2017,03:40,,,208,,,,,,2.2,,
05/01/2017,03:50,,,193,,,,,,2.6,,
05/01/2017,04:00,,,185,210,,,,,3.2,2.9,
05/01/2017,04:10,,,182,,,,,,3.2,,
05/01/2017,04:20,,,185,,,,,,3.2,,
05/01/2017,04:30,,,200,,,,,,3.4,,
05/01/2017,04:40,,,199,,,,,,2.8,,
05/01/2017,04:50,,,200,,,,,,3.3,,
05/01/2017,05:00,,,187,192,,,,,2.6,3.1,
05/01/2017,05:10,,,208,,,,,,2.5,,
05/01/2017,05:20,,,187,,,,,,1.9,,
05/01/2017,05:30,,,204,,,,,,2.2,,
05/01/2017,05:40,,,204,,,,,,1.7,,
05/01/2017,05:50,,,191,,,,,,2.3,,
05/01/2017,06:00,,,181,196,,,,,3.4,2.3,
05/01/2017,06:10,,,189,,,,,,2.3,,
05/01/2017,06:20,,,182,,,,,,3.4,,
05/01/2017,06:30,,,195,,,,,,3.5,,
05/01/2017,06:40,,,193,,,,,,3.2,,
05/01/2017,06:50,,,190,,,,,,3.3,,
05/01/2017,07:00,,,190,190,,,,,2.8,3.1,
05/01/2017,07:10,,,186,,,,,,2.5,,
05/01/2017,07:20,,,189,,,,,,3.3,,
05/01/2017,07:30,,,178,,,,,,3.5,,
05/01/2017,07:40,,,184,,,,,,4.3,,
05/01/2017,07:50,,,187,,,,,,4.3,,
05/01/2017,08:00,,,189,186,,,,,4.0,3.6,
05/01/2017,08:10,,,196,,,,,,3.5,,
05/01/2017,08:20,,,195,,,,,,3.6,,
05/01/2017,08:30,,,192,,,,,,4.4,,
05/01/2017,08:40,,,200,,,,,,3.9,,
05/01/2017,08:50,,,189,,,,,,3.7,,
05/01/2017,09:00,,,191,194,,,,,4.0,3.9,
05/01/2017,09:10,,,181,,,,,,3.7,,
05/01/2017,09:20,,,200,,,,,,3.4,,
05/01/2017,09:30,,,194,,,,,,3.7,,
05/01/2017,09:40,,,210,,,,,,3.6,,
05/01/2017,09:50,,,203,,,,,,3.8,,
05/01/2017,10:00,,,186,196,,,,,3.2,3.6,
05/01/2017,10:10,,,182,,,,,,3.4,,
05/01/2017,10:20,,,196,,,,,,4.2,,
05/01/2017,10:30,,,168,,,,,,3.9,,
05/01/2017,10:40,,,206,,,,,,3.3,,
05/01/2017,10:50,,,195,,,,,,2.7,,
05/01/2017,11:00,,,209,193,,,,,3.6,3.5,
05/01/2017,11:10,,,230,,,,,,3.7,,
05/01/2017,11:20,,,202,,,,,,3.8,,
05/01/2017,11:30,,,218,,,,,,3.8,,
05/01/2017,11:40,,,184,,,,,,3.2,,
05/01/2017,11:50,,,169,,,,,,4.3,,
05/01/2017,12:00,,,175,196,,,,,4.0,3.8,
05/01/2017,12:10,,,188,,,,,,3.4,,
05/01/2017,12:20,,,208,,,,,,4.0,,
05/01/2017,12:30,,,197,,,,,,3.7,,
05/01/2017,12:40,,,198,,,,,,4.1,,
05/01/2017,12:50,,,216,,,,,,3.4,,
05/01/2017,13:00,,,224,205,,,,,4.4,3.8,
05/01/2017,13:10,,,231,,,,,,3.6,,
05/01/2017,13:20,,,218,,,,,,3.7,,
05/01/2017,13:30,,,189,,,,,,3.2,,
05/01/2017,13:40,,,194,,,,,,3.9,,
05/01/2017,13:50,,,214,,,,,,3.3,,
05/01/2017,14:00,,,200,208,,,,,3.4,3.5,
05/01/2017,14:10,,,226,,,,,,4.0,,
05/01/2017,14:20,,,213,,,,,,3.6,,
05/01/2017,14:30,,,197,,,,,,2.9,,
05/01/2017,14:40,,,185,,,,,,3.2,,
05/01/2017,14:50,,,187,,,,,,3.9,,
05/01/2017,15:00,,,183,198,,,,,3.8,3.6,
05/01/2017,15:10,,,197,,,,,,3.5,,
05/01/2017,15:20,,,225,,,,,,2.7,,
05/01/2017,15:30,,,207,,,,,,3.1,,
05/01/2017,15:40,,,213,,,,,,3.4,,
05/01/2017,15:50,,,210,,,,,,3.6,,
05/01/2017,16:00,,,198,208,,,,,3.7,3.3,
05/01/2017,16:10,,,210,,,,,,3.3,,
05/01/2017,16:20,,,193,,,,,,3.9,,
05/01/2017,16:30,,,190,,,,,,4.0,,
05/01/2017,16:40,,,196,,,,,,3.5,,
05/01/2017,16:50,,,197,,,,,,3.7,,
05/01/2017,17:00,,,217,200,,,,,3.4,3.6,
05/01/2017,17:10,,,224,,,,,,3.6,,
05/01/2017,17:20,,,199,,,,,,3.3,,
05/01/2017,17:30,,,200,,,,,,3.6,,
05/01/2017,17:40,,,197,,,,,,3.0,,
05/01/2017,17:50,,,199,,,,,,3.3,,
05/01/2017,18:00,,,189,201,,,,,3.8,3.4,
05/01/2017,18:10,,,194,,,,,,3.5,,
05/01/2017,18:20,,,195,,,,,,3.0,,
05/01/2017,18:30,,,200,,,,,,2.4,,
05/01/2017,18:40,,,198,,,,,,3.1,,
05/01/2017,18:50,,,193,,,,,,2.4,,
05/01/2017,19:00,,,200,197,,,,,2.1,2.8,
05/01/2017,19:10,,,214,,,,,,2.0,,
05/01/2017,19:20,,,218,,,,,,2.3,,
05/01/2017,19:30,,,219,,,,,,1.9,,
05/01/2017,19:40,,,227,,,,,,1.7,,
05/01/2017,19:50,,,219,,,,,,1.3,,
05/01/2017,20:00,,,230,221,,,,,0.8,1.6,
05/01/2017,20:10,,,245,,,,,,0.9,,
05/01/2017,20:20,,,218,,,,,,0.9,,
05/01/2017,20:30,,,232,,,,,,0.8,,
05/01/2017,20:40,,,289,,,,,,0.7,,
05/01/2017,20:50,,,262,,,,,,0.7,,
05/01/2017,21:00,,,336,264,,,,,0.4,0.7,
05/01/2017,21:10,,,327,,,,,,0.6,,
05/01/2017,21:20,,,170,,,,,,0.4,,
05/01/2017,21:30,,,75,,,,,,0.3,,
05/01/2017,21:40,,,322,,,,,,0.3,,
05/01/2017,21:50,,,315,,,,,,0.5,,
05/01/2017,22:00,,,305,252,,,,,0.7,0.5,
05/01/2017,22:10,,,344,,,,,,0.3,,
05/01/2017,22:20,,,266,,,,,,0.7,,
05/01/2017,22:30,,,203,,,,,,0.6,,
05/01/2017,22:40,,,155,,,,,,0.8,,
05/01/2017,22:50,,,176,,,,,,0.2,,
05/01/2017,23:00,,,19,194,,,,,0.3,0.5,
05/01/2017,23:10,,,298,,,,,,0.4,,
05/01/2017,23:20,,,150,,,,,,0.5,,
05/01/2017,23:30,,,146,,,,,,0.5,,
05/01/2017,23:40,,,150,,,,,,0.6,,
05/01/2017,23:50,,,143,,,,,,0.4,,
05/01/2017,24:00,,,182,178,204,,,,0.7,0.5,2.8
06/01/2017,00:10,,,3,,,,,,0.3,,
06/01/2017,00:20,,,166,,,,,,0.4,,
06/01/2017,00:30,,,149,,,,,,0.4,,
06/01/2017,00:40,,,256,,,,,,0.3,,
06/01/2017,00:50,,,122,,,,,,0.5,,
06/01/2017,01:00,,,147,141,,,,,0.5,0.4,
06/01/2017,01:10,,,142,,,,,,0.2,,
06/01/2017,01:20,,,139,,,,,,0.4,,
06/01/2017,01:30,,,145,,,,,,0.4,,
06/01/2017,01:40,,,146,,,,,,0.4,,
06/01/2017,01:50,,,160,,,,,,0.4,,
06/01/2017,02:00,,,148,147,,,,,0.5,0.4,
06/01/2017,02:10,,,158,,,,,,0.4,,
06/01/2017,02:20,,,156,,,,,,0.4,,
06/01/2017,02:30,,,153,,,,,,0.5,,
06/01/2017,02:40,,,147,,,,,,0.5,,
06/01/2017,02:50,,,159,,,,,,0.4,,
06/01/2017,03:00,,,143,152,,,,,0.6,0.5,
06/01/2017,03:10,,,150,,,,,,0.5,,
06/01/2017,03:20,,,156,,,,,,0.5,,
06/01/2017,03:30,,,179,,,,,,0.2,,
06/01/2017,03:40,,,154,,,,,,0.3,,
06/01/2017,03:50,,,45,,,,,,0.2,,
06/01/2017,04:00,,,140,137,,,,,0.4,0.4,
06/01/2017,04:10,,,129,,,,,,0.2,,
06/01/2017,04:20,,,331,,,,,,0.4,,
06/01/2017,04:30,,,325,,,,,,0.4,,
06/01/2017,04:40,,,166,,,,,,0.7,,
06/01/2017,04:50,,,157,,,,,,0.2,,
06/01/2017,05:00,,,141,208,,,,,0.2,0.4,
06/01/2017,05:10,,,103,,,,,,0.6,,
06/01/2017,05:20,,,211,,,,,,0.3,,
06/01/2017,05:30,,,116,,,,,,0.6,,
06/01/2017,05:40,,,147,,,,,,0.9,,
06/01/2017,05:50,,,152,,,,,,0.6,,
06/01/2017,06:00,,,154,147,,,,,0.7,0.6,
06/01/2017,06:10,,,236,,,,,,0.9,,
06/01/2017,06:20,,,350,,,,,,0.7,,
06/01/2017,06:30,,,345,,,,,,0.7,,
06/01/2017,06:40,,,177,,,,,,0.4,,
06/01/2017,06:50,,,253,,,,,,1.2,,
06/01/2017,07:00,,,288,275,,,,,1.6,0.9,
06/01/2017,07:10,,,304,,,,,,1.6,,
06/01/2017,07:20,,,300,,,,,,1.7,,
06/01/2017,07:30,,,320,,,,,,1.8,,
06/01/2017,07:40,,,291,,,,,,1.4,,
06/01/2017,07:50,,,313,,,,,,1.5,,
06/01/2017,08:00,,,322,308,,,,,2.3,1.7,
06/01/2017,08:10,,,317,,,,,,2.0,,
06/01/2017,08:20,,,282,,,,,,1.8,,
06/01/2017,08:30,,,317,,,,,,2.7,,
06/01/2017,08:40,,,297,,,,,,1.5,,
06/01/2017,08:50,,,330,,,,,,2.0,,
06/01/2017,09:00,,,332,312,,,,,2.4,2.1,
06/01/2017,09:10,,,309,,,,,,2.1,,
06/01/2017,09:20,,,345,,,,,,2.5,,
06/01/2017,09:30,,,329,,,,,,3.2,,
06/01/2017,09:40,,,320,,,,,,1.5,,
06/01/2017,09:50,,,312,,,,,,1.7,,
06/01/2017,10:00,,,294,318,,,,,3.2,2.4,
06/01/2017,10:10,,,277,,,,,,1.6,,
06/01/2017,10:20,,,355,,,,,,1.7,,
06/01/2017,10:30,,,294,,,,,,2.4,,
06/01/2017,10:40,,,330,,,,,,2.6,,
06/01/2017,10:50,,,304,,,,,,2.3,,
06/01/2017,11:00,,,326,314,,,,,2.2,2.1,
06/01/2017,11:10,,,327,,,,,,4.1,,
06/01/2017,11:20,,,301,,,,,,3.5,,
06/01/2017,11:30,,,286,,,,,,3.0,,
06/01/2017,11:40,,,317,,,,,,3.8,,
06/01/2017,11:50,,,317,,,,,,3.8,,
06/01/2017,12:00,,,310,310,,,,,4.4,3.8,
06/01/2017,12:10,,,302,,,,,,3.7,,
06/01/2017,12:20,,,303,,,,,,4.0,,
06/01/2017,12:30,,,290,,,,,,3.8,,
06/01/2017,12:40,,,292,,,,,,4.1,,
06/01/2017,12:50,,,272,,,,,,3.6,,
06/01/2017,13:00,,,273,289,,,,,3.4,3.8,
06/01/2017,13:10,,,283,,,,,,3.9,,
06/01/2017,13:20,,,269,,,,,,4.0,,
06/01/2017,13:30,,,293,,,,,,3.6,,
06/01/2017,13:40,,,279,,,,,,3.7,,
06/01/2017,13:50,,,262,,,,,,4.1,,
06/01/2017,14:00,,,274,277,,,,,3.8,3.9,
06/01/2017,14:10,,,233,,,,,,3.3,,
06/01/2017,14:20,,,259,,,,,,2.6,,
06/01/2017,14:30,,,243,,,,,,3.2,,
06/01/2017,14:40,,,252,,,,,,3.7,,
06/01/2017,14:50,,,286,,,,,,3.1,,
06/01/2017,15:00,,,267,257,,,,,3.9,3.3,
06/01/2017,15:10,,,256,,,,,,3.7,,
06/01/2017,15:20,,,254,,,,,,3.5,,
06/01/2017,15:30,,,257,,,,,,3.3,,
06/01/2017,15:40,,,239,,,,,,3.2,,
06/01/2017,15:50,,,232,,,,,,2.9,,
06/01/2017,16:00,,,189,238,,,,,4.2,3.5,
06/01/2017,16:10,,,191,,,,,,4.0,,
06/01/2017,16:20,,,193,,,,,,4.0,,
06/01/2017,16:30,,,189,,,,,,4.2,,
06/01/2017,16:40,,,221,,,,,,2.0,,
06/01/2017,16:50,,,199,,,,,,3.2,,
06/01/2017,17:00,,,219,202,,,,,3.5,3.5,
06/01/2017,17:10,,,179,,,,,,4.5,,
06/01/2017,17:20,,,187,,,,,,4.6,,
06/01/2017,17:30,,,194,,,,,,3.4,,
06/01/2017,17:40,,,203,,,,,,3.2,,
06/01/2017,17:50,,,197,,,,,,3.3,,
06/01/2017,18:00,,,226,198,,,,,2.3,3.6,
06/01/2017,18:10,,,245,,,,,,3.0,,
06/01/2017,18:20,,,239,,,,,,3.0,,
06/01/2017,18:30,,,249,,,,,,2.7,,
06/01/2017,18:40,,,238,,,,,,3.2,,
06/01/2017,18:50,,,248,,,,,,3.3,,
06/01/2017,19:00,,,248,245,,,,,3.3,3.1,
06/01/2017,19:10,,,239,,,,,,2.6,,
06/01/2017,19:20,,,233,,,,,,2.8,,
06/01/2017,19:30,,,239,,,,,,1.8,,
06/01/2017,19:40,,,238,,,,,,1.7,,
06/01/2017,19:50,,,248,,,,,,1.4,,
06/01/2017,20:00,,,251,241,,,,,1.3,1.9,
06/01/2017,20:10,,,256,,,,,,1.3,,
06/01/2017,20:20,,,249,,,,,,1.1,,
06/01/2017,20:30,,,255,,,,,,0.9,,
06/01/2017,20:40,,,254,,,,,,0.9,,
06/01/2017,20:50,,,241,,,,,,1.1,,
06/01/2017,21:00,,,236,248,,,,,0.9,1.0,
06/01/2017,21:10,,,233,,,,,,0.8,,
06/01/2017,21:20,,,240,,,,,,1.1,,
06/01/2017,21:30,,,251,,,,,,0.6,,
06/01/2017,21:40,,,260,,,,,,0.4,,
06/01/2017,21:50,,,245,,,,,,0.6,,
06/01/2017,22:00,,,282,252,,,,,0.4,0.7,
06/01/2017,22:10,,,244,,,,,,0.5,,
06/01/2017,22:20,,,190,,,,,,0.3,,
06/01/2017,22:30,,,192,,,,,,0.4,,
06/01/2017,22:40,,,199,,,,,,0.7,,
06/01/2017,22:50,,,217,,,,,,1.1,,
06/01/2017,23:00,,,210,208,,,,,1.2,0.7,
06/01/2017,23:10,,,212,,,,,,1.3,,
06/01/2017,23:20,,,228,,,,,,1.6,,
06/01/2017,23:30,,,248,,,,,,1.1,,
06/01/2017,23:40,,,264,,,,,,0.9,,
06/01/2017,23:50,,,298,,,,,,0.9,,
06/01/2017,24:00,,,303,259,237,,,,0.7,1.1,1.9
07/01/2017,00:10,,,302,,,,,,0.8,,
07/01/2017,00:20,,,316,,,,,,0.8,,
07/01/2017,00:30,,,299,,,,,,0.6,,
07/01/2017,00:40,,,325,,,,,,0.5,,
07/01/2017,00:50,,,310,,,,,,0.4,,
07/01/2017,01:00,,,310,310,,,,,0.3,0.6,
07/01/2017,01:10,,,231,,,,,,0.3,,
07/01/2017,01:20,,,247,,,,,,0.8,,
07/01/2017,01:30,,,257,,,,,,1.1,,
07/01/2017,01:40,,,245,,,,,,1.1,,
07/01/2017,01:50,,,240,,,,,,0.8,,
07/01/2017,02:00,,,230,242,,,,,1.0,0.8,
07/01/2017,02:10,,,242,,,,,,1.0,,
07/01/2017,02:20,,,236,,,,,,1.3,,
07/01/2017,02:30,,,241,,,,,,1.3,,
07/01/2017,02:40,,,220,,,,,,1.3,,
07/01/2017,02:50,,,211,,,,,,1.3,,
07/01/2017,03:00,,,222,229,,,,,1.5,1.3,
07/01/2017,03:10,,,227,,,,,,1.3,,
07/01/2017,03:20,,,224,,,,,,1.6,,
07/01/2017,03:30,,,236,,,,,,1.6,,
07/01/2017,03:40,,,223,,,,,,1.6,,
07/01/2017,03:50,,,226,,,,,,1.1,,
07/01/2017,04:00,,,233,228,,,,,1.0,1.3,
07/01/2017,04:10,,,253,,,,,,0.9,,
07/01/2017,04:20,,,233,,,,,,1.9,,
07/01/2017,04:30,,,239,,,,,,1.8,,
07/01/2017,04:40,,,226,,,,,,1.3,,
07/01/2017,04:50,,,228,,,,,,1.4,,
07/01/2017,05:00,,,272,242,,,,,0.7,1.3,
07/01/2017,05:10,,,287,,,,,,0.9,,
07/01/2017,05:20,,,279,,,,,,0.8,,
07/01/2017,05:30,,,302,,,,,,1.2,,
07/01/2017,05:40,,,266,,,,,,1.1,,
07/01/2017,05:50,,,242,,,,,,1.4,,
07/01/2017,06:00,,,264,273,,,,,1.4,1.1,
07/01/2017,06:10,,,283,,,,,,0.9,,
07/01/2017,06:20,,,259,,,,,,1.2,,
07/01/2017,06:30,,,232,,,,,,1.4,,
07/01/2017,06:40,,,248,,,,,,1.7,,
07/01/2017,06:50,,,256,,,,,,1.6,,
07/01/2017,07:00,,,242,253,,,,,1.3,1.3,
07/01/2017,07:10,,,250,,,,,,1.2,,
07/01/2017,07:20,,,269,,,,,,1.7,,
07/01/2017,07:30,,,246,,,,,,1.8,,
07/01/2017,07:40,,,235,,,,,,2.2,,
07/01/2017,07:50,,,237,,,,,,2.7,,
07/01/2017,08:00,,,221,243,,,,,2.8,2.1,
07/01/2017,08:10,,,240,,,,,,3.6,,
07/01/2017,08:20,,,230,,,,,,3.9,,
07/01/2017,08:30,,,199,,,,,,3.0,,
07/01/2017,08:40,,,201,,,,,,3.1,,
07/01/2017,08:50,,,203,,,,,,3.5,,
07/01/2017,09:00,,,187,210,,,,,2.8,3.3,
07/01/2017,09:10,,,193,,,,,,2.9,,
07/01/2017,09:20,,,204,,,,,,3.1,,
07/01/2017,09:30,,,224,,,,,,3.0,,
07/01/2017,09:40,,,222,,,,,,2.8,,
07/01/2017,09:50,,,196,,,,,,3.1,,
07/01/2017,10:00,,,225,211,,,,,3.7,3.1,
07/01/2017,10:10,,,220,,,,,,3.5,,
07/01/2017,10:20,,,190,,,,,,4.2,,
07/01/2017,10:30,,,216,,,,,,3.8,,
07/01/2017,10:40,,,208,,,,,,3.7,,
07/01/2017,10:50,,,190,,,,,,5.0,,
07/01/2017,11:00,,,225,208,,,,,3.9,4.0,
07/01/2017,11:10,,,217,,,,,,4.4,,
07/01/2017,11:20,,,206,,,,,,4.1,,
07/01/2017,11:30,,,204,,,,,,4.5,,
07/01/2017,11:40,,,216,,,,,,4.1,,
07/01/2017,11:50,,,198,,,,,,4.4,,
07/01/2017,12:00,,,200,207,,,,,5.1,4.4,
07/01/2017,12:10,,,213,,,,,,4.4,,
07/01/2017,12:20,,,206,,,,,,4.6,,
07/01/2017,12:30,,,194,,,,,,5.0,,
07/01/2017,12:40,,,213,,,,,,4.4,,
07/01/2017,12:50,,,186,,,,,,4.5,,
07/01/2017,13:00,,,184,199,,,,,4.9,4.6,
07/01/2017,13:10,,,192,,,,,,4.8,,
07/01/2017,13:20,,,203,,,,,,4.4,,
07/01/2017,13:30,,,197,,,,,,4.2,,
07/01/2017,13:40,,,197,,,,,,4.3,,
07/01/2017,13:50,,,185,,,,,,5.5,,
07/01/2017,14:00,,,219,199,,,,,4.5,4.6,
07/01/2017,14:10,,,207,,,,,,4.6,,
07/01/2017,14:20,,,201,,,,,,4.3,,
07/01/2017,14:30,,,195,,,,,,4.5,,
07/01/2017,14:40,,,206,,,,,,4.0,,
07/01/2017,14:50,,,207,,,,,,4.2,,
07/01/2017,15:00,,,199,202,,,,,3.5,4.2,
07/01/2017,15:10,,,217,,,,,,3.2,,
07/01/2017,15:20,,,197,,,,,,3.5,,
07/01/2017,15:30,,,200,,,,,,3.5,,
07/01/2017,15:40,,,206,,,,,,4.0,,
07/01/2017,15:50,,,205,,,,,,3.3,,
07/01/2017,16:00,,,220,208,,,,,3.8,3.6,
07/01/2017,16:10,,,224,,,,,,3.8,,
07/01/2017,16:20,,,215,,,,,,3.5,,
07/01/2017,16:30,,,207,,,,,,3.1,,
07/01/2017,16:40,,,199,,,,,,3.8,,
07/01/2017,16:50,,,201,,,,,,3.6,,
07/01/2017,17:00,,,200,208,,,,,3.3,3.5,
07/01/2017,17:10,,,192,,,,,,3.0,,
07/01/2017,17:20,,,246,,,,,,3.3,,
07/01/2017,17:30,,,199,,,,,,3.5,,
07/01/2017,17:40,,,200,,,,,,4.5,,
07/01/2017,17:50,,,217,,,,,,3.0,,
07/01/2017,18:00,,,243,216,,,,,2.9,3.4,
07/01/2017,18:10,,,247,,,,,,3.0,,
07/01/2017,18:20,,,248,,,,,,3.1,,
07/01/2017,18:30,,,260,,,,,,2.8,,
07/01/2017,18:40,,,262,,,,,,3.4,,
07/01/2017,18:50,,,268,,,,,,3.2,,
07/01/2017,19:00,,,258,257,,,,,2.7,3.0,
07/01/2017,19:10,,,245,,,,,,2.3,,
07/01/2017,19:20,,,258,,,,,,1.4,,
07/01/2017,19:30,,,274,,,,,,3.0,,
07/01/2017,19:40,,,237,,,,,,2.6,,
07/01/2017,19:50,,,247,,,,,,2.7,,
07/01/2017,20:00,,,243,251,,,,,2.6,2.4,
07/01/2017,20:10,,,227,,,,,,2.4,,
07/01/2017,20:20,,,246,,,,,,2.0,,
07/01/2017,20:30,,,232,,,,,,1.7,,
07/01/2017,20:40,,,250,,,,,,2.2,,
07/01/2017,20:50,,,265,,,,,,1.9,,
07/01/2017,21:00,,,258,246,,,,,2.1,2.0,
07/01/2017,21:10,,,225,,,,,,2.0,,
07/01/2017,21:20,,,229,,,,,,1.5,,
07/01/2017,21:30,,,232,,,,,,1.6,,
07/01/2017,21:40,,,240,,,,,,1.6,,
07/01/2017,21:50,,,254,,,,,,1.7,,
07/01/2017,22:00,,,252,239,,,,,1.7,1.7,
07/01/2017,22:10,,,253,,,,,,1.5,,
07/01/2017,22:20,,,260,,,,,,1.6,,
07/01/2017,22:30,,,276,,,,,,1.4,,
07/01/2017,22:40,,,304,,,,,,1.5,,
07/01/2017,22:50,,,277,,,,,,1.0,,
07/01/2017,23:00,,,280,275,,,,,0.8,1.3,
07/01/2017,23:10,,,261,,,,,,1.1,,
07/01/2017,23:20,,,255,,,,,,2.4,,
07/01/2017,23:30,,,260,,,,,,1.9,,
07/01/2017,23:40,,,273,,,,,,1.4,,
07/01/2017,23:50,,,289,,,,,,1.2,,
07/01/2017,24:00,,,279,269,234,,,,0.9,1.5,2.5
08/01/2017,00:10,,,257,,,,,,0.6,,
08/01/2017,00:20,,,241,,,,,,1.0,,
08/01/2017,00:30,,,253,,,,,,0.8,,
08/01/2017,00:40,,,255,,,,,,1.3,,
08/01/2017,00:50,,,241,,,,,,1.7,,
08/01/2017,01:00,,,250,249,,,,,1.4,1.1,
08/01/2017,01:10,,,234,,,,,,1.2,,
08/01/2017,01:20,,,220,,,,,,1.5,,
